ID,Vinc,id_norma,tipo_norma,numero_norma,clase_norma,organismo_origen,fecha_sancion,numero_boletin,fecha_boletin,pagina_boletin,titulo_resumido,titulo_sumario,texto_resumido,observaciones,texto_original,texto_actualizado,modificada_por,modifica_a,ANIO,RELACIONES
31692,123956,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,136187,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,137392,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,147502,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,148657,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,180313,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,194426,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,199184,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,204228,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,217841,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,217842,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,217844,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,217845,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,217872,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,221222,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,240151,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,240321,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,254339,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,255725,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,260519,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,260520,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,260521,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,260522,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
31692,268407,31692.0,Ley,24624,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1995-12-28,28301.0,1995-12-29,2.0,SU APROBACION,PRESUPUESTO GENERAL DE LA ADM. NACIONAL 1996,"APRUEBASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 1996. SUSTITUYENSE LOS ARTS. 46 Y 49 DE LA LEY 11.672, COMPLEMENTARIA PERMANENTE DEL PRESUPUESTO (T.O. 1995) Y DEROGASE EL ART. 62 DE LA REFERIDA LEY. DEROGASE EL FONDO PARACANCELACION DE DEUDAS PREVISIONALES CREADO POR EL ART. 13 DE LA LEY Nº 2140/91. INCORPORASE A LA LEY Nº 11.672 LOS ARTS. 16, 17, 19, 20, 21, 22, 35, 36, 38, 43 Y 44 DE LA PRESENTE LEY Y LOS ARTS. 39, 42, 45 Y 46 DE LA LEY 24.447.(DECRETO PROMULGATORIO/OBSERVATORIO Nº 1040/95 (ACUERDO DE MINISTROS) -.",,http://servicios.infoleg.gob.ar/infolegInternet/anexos/30000-34999/31692/norma.htm,,182.0,40.0,1995,222.0
